35.4033042598,-43.2745923781,35.5936221949,17.6858183055,61.7733675717,-32.6125254296,20.9023641288,8.70097114737,-36.8521141194,24.1529252909,-98.6846587943,22.2751296815,42.9167670266,-5.71143217054,-17.8663531991,-2.7962172616,6.08100212878,-28.281250884,-14.7874463235,-28.4880736977,15.6523296599,19.3805765823,-12.0817367435,-23.1695144644,-8.22564628098,-27.7150620202,-3.09288555209,-16.4075854338,2.8781425923,10.4753774981,2.47823971862,5.68077553735,11.7895595567,-4.86531572274,-14.4234873439,-12.1417856443,-6.96870562032,17.3134092853,-6.94788733114,1.48143965666,-6.77467289951,-6.20013515553,-19.2878710371,9.7057280116,-7.52302184793,8.87082658647,-3.07264262505,-7.8435855714,-12.4130757534,-8.18309364679
-9.00959648802,-12.6062643507,36.5865454827,4.30574592621,-10.4778277568,-41.3311343029,-45.0509962145,1.58238600518,14.6570850891,11.0626895715,-15.7854333241,-64.0557658087,-14.2838223522,-16.237543653,-24.6392283011,-24.2131248246,15.7571962844,-20.7830656925,13.9865190027,19.6036141264,-19.637561588,-6.03383583483,-23.0522187746,-4.33234399268,14.0087141586,-10.672659781,15.6823853953,14.8825479633,14.3877058263,-0.512165359275,-3.89238654678,2.3161192972,-7.89821784881,-9.54718118295,9.46305725647,0.865620482606,-11.5255191487,2.75937111903,6.35719495448,5.75643864436,7.88596356413,-2.36890453205,-3.96632749331,-6.53708449036,2.75424605141,-1.38677340184,7.26546284257,-4.68156551547,2.70800722671,-2.36566694185
-86.7028032404,41.3312807487,-101.365041101,-3.94738359386,42.6054722664,127.226588084,-9.16657285775,-18.2052981432,8.99205925136,67.6883991106,-48.2555806583,8.60329200404,11.8625604973,29.2054953208,-55.0845850193,-8.53254771777,-44.4266246406,38.9565436567,-34.05717191,9.74480998145,-9.43707110704,-37.7283156193,0.769369345762,57.6538906494,-13.013033585,-19.5026085724,-41.8426880824,-15.220505983,15.0575453913,76.4781690492,-5.93184914619,15.6480852983,-12.1700668788,4.61989751056,-10.6334787945,12.7245323328,-13.5463154045,-10.43981823,16.9612604146,47.4987949607,18.9347396758,-33.0412948638,3.67934733084,-16.0918297692,-7.26134138588,-33.8025875464,-1.97803444917,5.59346292223,30.5931196796,7.7526177069
10.4964092071,-51.7768179962,52.8538338778,-15.512770463,71.8207866592,19.5811609624,59.3250400307,-10.5879237417,17.2906459598,40.6179980949,-36.0470478585,-32.4357995016,12.8718906126,41.5950248123,21.5970252128,-32.5389949992,-24.7859256444,-12.5361977581,-31.9664519786,-17.8901560801,39.9816896131,7.09984695334,5.91769344417,1.85522835793,8.60187659997,0.0722670084601,-6.71672473937,8.36106443127,0.128187094165,1.61539342562,-10.0477278346,11.917388992,-5.93542630116,-5.75673332299,10.0739473493,-17.985769011,-8.96427761095,-6.83230515236,3.43496230399,-2.04526867121,-0.810841841608,2.58587285423,-6.24327677572,-9.38653307811,6.07065947435,-0.397460362333,8.62804099707,-8.48715457134,1.83297418339,-2.17407859258
50.0695426431,-34.4653000004,2.35091301119,21.2549762013,42.0449964674,-21.7007866125,40.0291791987,-4.03740524003,-28.8674651912,16.5087230443,-113.976890344,12.2060011065,29.873464646,-1.91089101465,5.9451351342,2.88337413447,0.226967247672,-26.693105822,-15.8635904845,-10.3608688005,20.6690965439,11.6955501535,3.73645187212,-8.73378504034,16.429328198,-26.6620527096,-9.81682395858,5.92264922121,0.420640252265,-1.36185527526,5.32366246964,18.1777766619,33.125833457,-0.666683474985,-11.7690704217,4.00133026062,-14.4443653816,17.3489377195,12.3624798877,-14.8581430271,-14.4845741271,2.18963991167,0.131315861586,-8.68741781164,7.97044120939,-3.17638472743,10.8895749438,-5.82465739809,0.41250571025,-7.68877190396
-108.249109961,185.038880319,-10.6158524135,-56.8551839646,-5.72701857295,47.6887302991,19.1143478261,-15.7185235858,79.8944651988,-110.876752564,-94.3404015744,21.2028956497,-26.6728747724,60.7947243594,8.1927557351,-22.1169231315,26.5917315975,27.6437088388,-0.594197697153,0.281413954851,-10.2361245492,1.67997789148,5.61255333471,-55.6570931941,-8.76730741424,15.8694251962,14.3224434647,13.4482282747,-40.5395482411,-31.8885268477,25.6889983767,5.5019293982,-45.1858880581,25.195657365,-11.1979176622,47.7311498445,-7.09979354472,14.8187973679,-1.81379670545,-12.456786717,-7.25572961753,-6.04375342105,-10.2368951192,3.98717005093,-11.9393303855,14.6335720311,-24.6258404756,12.3357413078,3.41789258634,-8.27942742908
-27.8516583415,53.6886200568,-18.8566325891,-6.25126670479,-44.4624461009,-14.6255494795,-1.92013884112,-25.8911008568,36.8172621443,-10.6560035499,39.2500271827,1.31400790472,8.5846483673,-33.2450032459,34.8440018657,32.5752669975,11.9649997589,-0.76425404277,27.8524870063,0.912923791504,-9.24822123196,4.66979193737,26.877213427,-5.57207805241,8.27640398854,-17.2352851183,-7.51477684664,13.8244189039,8.46130648957,-1.35514875392,7.46538572257,9.59599692427,8.25677585697,-4.86608770653,8.53483000815,0.854184857568,-9.54313480009,-2.73717091993,-6.72047683021,-1.35540179494,7.18765460718,-6.64502854753,-2.30390594485,-4.90060982469,-2.05291088008,-2.15245130721,3.05689095341,6.56632009632,4.81999011975,-3.48697038368
-13.4175709277,44.0388060518,-13.4283900129,62.389129085,-129.429046396,48.6812728214,11.3284405935,-8.37213852249,23.7530684655,18.3194725378,23.0153968286,-48.8024288724,-15.9078464729,-20.4665232674,23.497444554,11.3768545728,-31.8590375525,-12.7053398663,29.4154899361,-14.8320581919,34.5154280472,11.4758564371,49.5670993756,-10.5359973744,-10.3312410056,-6.61014837529,-6.64668293303,-11.3011044006,6.04550958227,0.265480443103,4.45320532104,0.164604123173,7.55268280333,-0.734260498612,-10.7611770874,-4.16330337681,5.37604524183,-12.3382182216,-6.56512425753,-4.23874405504,-4.3344509055,-4.36446985275,0.531216217898,-3.35151717683,-4.67039842595,7.86667442565,3.10772047649,0.20634206971,4.64706592012,-2.8933092879
-47.8058882119,9.744378724,-23.6349883372,-18.2055069373,-62.6644975759,-15.7528647627,20.3099854194,-12.1734180181,4.20364730502,-15.7759589285,1.21310613943,10.4030517758,-14.7924993815,-41.7294754831,13.6835719473,32.905083844,16.1943416896,1.07005404292,30.823300175,-1.01730220519,2.8739492461,9.83575632081,-10.0053628779,8.03880959831,4.01156408682,-1.95866850549,-1.85971888401,18.8524018269,8.34104407025,-13.8551511483,-3.58430525452,17.3022850591,10.5811666799,-7.8144427368,6.49465355327,9.32953202486,14.5845119287,-2.66244112918,-8.12109653645,0.59919063936,-7.72692433625,-0.223459042941,-6.04484233625,-1.1287718973,9.80230453742,2.92338335862,-2.37316078747,3.20956975021,4.14102660362,4.4650526881
-78.0090981614,37.5813394799,-40.49643894,7.50427210018,-17.3328620623,47.9595792029,-11.4740753024,-12.5167011737,4.30656162894,37.6123843974,-3.03677561069,-0.244059035654,13.3330778508,-7.89417691941,3.30605095352,6.80550026415,-4.71139685834,16.9351614416,8.0256220562,30.3132855741,-20.6801199723,1.18742081808,6.18498807264,29.5346313884,-12.9908335029,7.94238849867,-30.7057927301,-1.40875674626,-10.5620993479,-8.20585752099,2.03714672581,3.90842211924,7.9770341503,-4.05898894249,0.0261345952802,3.34400985932,8.35853234048,2.20014353883,10.8188525789,0.289575897457,1.4145217965,8.49866307531,-2.42752547447,2.79852701953,-6.57829162307,7.87742049595,-6.25149837252,1.5997214698,-7.49411678655,2.20253794892
